DATE,PLAYER_NAME,OWN_TEAM,OPP_TEAM,VENUE,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
2018-01-01,Corey Brewer,LAL,MIN,R,21.833333333333332,.685,.643,.429,.571,0.0,0.0,0.0,8.7,4.3,3.6,31.3,24.9,92,109
2018-01-01,Larry Nance,LAL,MIN,R,19.566666666666666,.600,.600,.000,.000,5.7,21.0,12.6,18.4,4.8,0.0,37.5,17.4,84,107
2018-01-01,Alex Caruso,LAL,MIN,R,17.766666666666666,.174,.000,.500,1.000,0.0,7.7,3.5,7.9,5.3,0.0,51.0,14.1,27,108
2018-01-01,Vander Blue,LAL,MIN,R,16.883333333333333,.174,.000,1.000,1.000,0.0,0.0,0.0,16.7,2.8,0.0,25.8,9.8,53,115
2018-01-01,Ivica Zubac,LAL,MIN,R,12.0,.667,.667,.000,.000,9.3,34.3,20.5,0.0,0.0,0.0,25.0,14.2,100,116
2018-01-01,Andrew Bogut,LAL,MIN,R,8.4,,,,,13.3,32.7,22.0,16.8,0.0,0.0,100.0,5.1,75,116
2018-01-01,Team Totals,LAL,MIN,R,240.0,.541,.500,.342,.382,20.9,80.0,47.4,52.9,11.8,6.6,21.3,100.0,94.4,112.1
2018-01-01,Jimmy Butler,MIN,LAL,H,37.11666666666667,.743,.607,.071,.786,3.7,6.0,5.0,39.2,3.8,2.6,27.1,30.1,120,94
2018-01-01,Andrew Wiggins,MIN,LAL,H,35.3,.550,.469,.313,.438,7.8,22.1,15.7,17.8,2.7,2.7,0.0,23.3,126,93
2018-01-01,Taj Gibson,MIN,LAL,H,33.38333333333333,.651,.556,.000,.444,0.0,16.7,9.2,4.4,0.0,0.0,8.5,15.2,123,101
2018-01-01,Tyus Jones,MIN,LAL,H,27.166666666666668,.512,.375,.750,.500,0.0,4.1,2.3,23.1,5.2,0.0,17.0,9.3,116,93
2018-01-01,Karl-Anthony Towns,MIN,LAL,H,26.683333333333334,.615,.615,.308,.000,10.3,46.0,30.0,6.6,3.5,3.6,23.5,27.5,93,84
2018-01-01,Gorgui Dieng,MIN,LAL,H,22.033333333333335,.871,.875,.000,.500,12.4,10.1,11.2,0.0,0.0,8.7,0.0,19.1,177,97
2018-01-01,Jamal Crawford,MIN,LAL,H,19.75,.190,.143,.286,.286,0.0,5.7,3.1,25.9,7.2,0.0,20.2,21.6,54,88
2018-01-01,Nemanja Bjelica,MIN,LAL,H,14.616666666666667,.625,.625,.750,.000,0.0,30.5,16.8,9.8,0.0,0.0,0.0,11.8,129,98
2018-01-01,Aaron Brooks,MIN,LAL,H,14.483333333333333,.000,.000,.500,.000,0.0,0.0,0.0,8.3,3.3,0.0,50.0,11.9,15,97
2018-01-01,Marcus Georges-Hunt,MIN,LAL,H,7.166666666666667,.833,.833,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,149,105
2018-01-01,Cole Aldrich,MIN,LAL,H,2.3,.000,.000,.000,.000,0.0,48.5,26.8,0.0,0.0,0.0,0.0,18.8,0,94
2018-01-01,Team Totals,MIN,LAL,H,240.0,.605,.537,.247,.370,20.0,79.1,52.6,65.0,13.8,10.0,15.3,100.0,112.1,94.4
2018-01-01,Khris Middleton,MIL,TOR,R,43.46666666666667,.480,.412,.235,.235,0.0,9.4,4.4,6.9,3.4,2.1,9.6,21.2,95,118
2018-01-01,Giannis Antetokounmpo,MIL,TOR,R,41.56666666666667,.592,.528,.167,.500,5.8,22.9,13.8,27.4,0.0,0.0,0.0,23.5,139,126
2018-01-01,Eric Bledsoe,MIL,TOR,R,34.63333333333333,.822,.767,.467,.400,3.5,23.5,12.9,15.2,5.7,0.0,22.1,29.0,126,113
2018-01-01,John Henson,MIL,TOR,R,25.733333333333334,.563,.500,.000,.250,14.0,21.1,17.4,11.5,0.0,3.6,10.1,17.1,124,123
2018-01-01,Tony Snell,MIL,TOR,R,18.033333333333335,.250,.250,.250,.000,0.0,15.1,7.1,0.0,2.7,0.0,20.0,12.3,42,121
2018-01-01,Malcolm Brogdon,MIL,TOR,R,39.21666666666667,.577,.577,.154,.000,9.2,10.4,9.8,7.8,1.3,0.0,18.8,18.1,104,125
2018-01-01,Matthew Dellavedova,MIL,TOR,R,28.733333333333334,.600,.600,.800,.000,4.2,18.9,11.1,45.8,0.0,0.0,16.7,9.3,148,126
2018-01-01,Thon Maker,MIL,TOR,R,18.266666666666666,.784,.688,.500,.625,0.0,29.8,14.0,9.0,0.0,5.0,8.9,27.2,145,121
2018-01-01,Sean Kilpatrick,MIL,TOR,R,10.033333333333333,.644,.500,.667,.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,138,129
2018-01-01,Jason Terry,MIL,TOR,R,5.316666666666666,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0,129
2018-01-01,Team Totals,MIL,TOR,R,265.0,.603,.543,.290,.301,22.7,84.6,51.8,61.4,8.4,5.2,11.7,100.0,118.2,121.9
2018-01-01,DeMar DeRozan,TOR,MIL,H,43.45,.749,.672,.310,.448,3.1,11.1,7.3,40.2,1.1,1.8,5.4,38.1,149,121
2018-01-01,Kyle Lowry,TOR,MIL,H,41.06666666666667,.747,.731,.769,.769,3.3,14.7,9.3,21.5,1.2,2.0,14.7,22.4,135,120
2018-01-01,Serge Ibaka,TOR,MIL,H,37.6,.283,.263,.263,.053,7.2,19.2,13.6,7.4,2.6,8.5,9.3,25.7,66,110
2018-01-01,OG Anunoby,TOR,MIL,H,34.85,.568,,,,0.0,20.7,11.0,6.8,0.0,0.0,53.2,2.4,96,123
2018-01-01,Jonas Valanciunas,TOR,MIL,H,16.3,.773,.667,.000,.667,0.0,36.9,19.6,0.0,0.0,0.0,20.5,13.5,120,119
2018-01-01,Fred VanVleet,TOR,MIL,H,21.866666666666667,.698,.714,.429,.286,0.0,11.0,5.8,13.7,2.3,0.0,11.3,18.3,125,120
2018-01-01,Delon Wright,TOR,MIL,H,19.0,.481,.429,.286,.429,0.0,6.3,3.4,15.2,2.6,8.5,10.7,22.1,96,113
2018-01-01,C.J. Miles,TOR,MIL,H,17.25,.571,.571,.571,.000,0.0,27.9,14.8,8.6,2.9,0.0,0.0,18.3,116,115
2018-01-01,Jakob Poeltl,TOR,MIL,H,17.183333333333334,.667,.667,.000,.000,7.9,7.0,7.4,15.9,2.9,0.0,0.0,7.9,159,119
2018-01-01,Pascal Siakam,TOR,MIL,H,16.433333333333334,.667,.667,.000,.000,8.3,0.0,3.9,0.0,0.0,0.0,25.0,11.0,105,128
2018-01-01,Team Totals,TOR,MIL,H,265.0,.621,.571,.363,.363,15.4,77.3,48.2,55.6,7.4,12.1,10.2,100.0,121.9,118.2
2018-01-02,CJ McCollum,POR,CLE,R,36.36666666666667,.559,.559,.353,.000,2.9,13.9,8.0,16.8,0.0,0.0,15.0,23.3,106,133
2018-01-02,Damian Lillard,POR,CLE,R,32.833333333333336,.746,.733,.600,.267,0.0,0.0,0.0,28.9,1.5,0.0,29.5,30.6,108,132
2018-01-02,Evan Turner,POR,CLE,R,32.65,.536,.536,.143,.000,9.8,19.3,14.2,13.9,0.0,2.9,6.7,19.5,119,130
2018-01-02,Al-Farouq Aminu,POR,CLE,R,32.35,.317,.214,.714,.286,13.2,19.5,16.1,7.3,1.5,0.0,20.2,12.9,87,129
2018-01-02,Jusuf Nurkic,POR,CLE,R,28.516666666666666,.763,.833,.000,.583,7.5,22.1,14.2,26.8,3.4,0.0,0.0,22.4,161,124
2018-01-02,Pat Connaughton,POR,CLE,R,16.35,.512,.375,.750,.500,0.0,15.5,7.1,15.0,0.0,5.8,0.0,12.6,133,129
2018-01-02,Maurice Harkless,POR,CLE,R,15.666666666666666,.250,.250,.500,.000,0.0,8.1,3.7,7.9,0.0,6.0,0.0,16.2,69,130
2018-01-02,Shabazz Napier,POR,CLE,R,14.166666666666666,.000,.000,.600,.000,0.0,17.8,8.2,8.1,0.0,0.0,0.0,14.9,16,132
2018-01-02,Ed Davis,POR,CLE,R,13.666666666666666,.868,1.000,.000,1.000,7.8,18.5,12.7,0.0,3.6,6.9,0.0,8.9,177,119
2018-01-02,Noah Vonleh,POR,CLE,R,5.816666666666666,.615,.500,.000,.500,18.3,43.4,29.8,0.0,0.0,0.0,0.0,35.5,139,129
2018-01-02,Zach Collins,POR,CLE,R,5.816666666666666,.667,.667,.000,.000,0.0,43.4,19.9,0.0,0.0,16.2,0.0,21.8,129,116
2018-01-02,Jake Layman,POR,CLE,R,5.816666666666666,.000,.000,1.000,.000,18.3,0.0,9.9,39.3,0.0,0.0,66.7,21.8,52,135
2018-01-02,Team Totals,POR,CLE,R,240.0,.559,.539,.356,.211,28.9,78.9,51.8,59.5,5.1,9.8,13.2,100.0,111.9,129.2
2018-01-02,LeBron James,CLE,POR,H,33.81666666666667,.640,.588,.118,.235,3.7,15.8,10.3,39.4,5.8,2.4,13.8,28.3,126,103
2018-01-02,Kevin Love,CLE,POR,H,25.7,.985,1.000,.714,.857,4.9,24.9,15.8,0.0,1.9,3.2,23.7,21.6,135,109
2018-01-02,J.R. Smith,CLE,POR,H,24.866666666666667,.773,.667,.333,.667,0.0,0.0,0.0,9.9,2.0,0.0,0.0,6.9,172,119
2018-01-02,Jae Crowder,CLE,POR,H,23.9,.660,.667,.667,.167,0.0,8.9,4.8,19.5,4.1,3.5,7.2,25.5,124,108
2018-01-02,Jose Calderon,CLE,POR,H,20.816666666666666,.000,.000,1.000,.000,0.0,5.1,2.8,16.1,0.0,0.0,50.0,4.2,75,121
2018-01-02,Jeff Green,CLE,POR,H,25.066666666666666,.486,.000,.600,2.400,0.0,17.0,9.2,22.3,3.9,0.0,0.0,18.0,130,108
2018-01-02,Kyle Korver,CLE,POR,H,20.883333333333333,.605,.571,.429,.143,0.0,10.2,5.5,0.0,0.0,4.0,0.0,15.6,120,117
2018-01-02,Isaiah Thomas,CLE,POR,H,18.933333333333334,.618,.625,.667,.333,0.0,0.0,0.0,27.4,0.0,0.0,12.7,36.6,110,122
2018-01-02,Dwyane Wade,CLE,POR,H,17.9,.588,.545,.091,.364,14.1,35.8,25.8,29.9,0.0,0.0,0.0,31.3,136,111
2018-01-02,Tristan Thompson,CLE,POR,H,17.466666666666665,.436,.500,.000,.333,28.9,24.4,26.5,0.0,0.0,0.0,0.0,17.3,118,115
2018-01-02,Cedi Osman,CLE,POR,H,5.816666666666666,,,,,0.0,18.3,9.9,19.2,0.0,0.0,,0.0,230,117
2018-01-02,Channing Frye,CLE,POR,H,4.833333333333333,1.000,1.000,.000,.000,0.0,22.1,12.0,0.0,10.1,0.0,0.0,18.2,200,92
2018-01-02,Team Totals,CLE,POR,H,240.0,.640,.596,.386,.446,21.1,71.1,48.2,65.1,11.2,6.9,9.2,100.0,129.2,111.9
2018-01-02,Tyreke Evans,MEM,LAC,R,36.68333333333333,.481,.423,.308,1.000,6.5,12.3,9.1,25.0,4.1,0.0,17.6,27.6,98,113
2018-01-02,Marc Gasol,MEM,LAC,R,36.38333333333333,.451,.300,.300,.500,0.0,24.7,11.0,19.4,1.4,0.0,14.1,17.4,99,118
2018-01-02,JaMychal Green,MEM,LAC,R,21.966666666666665,.570,.571,.143,1.143,16.4,20.5,18.2,14.9,6.8,4.6,16.0,25.4,112,103
2018-01-02,Andrew Harrison,MEM,LAC,R,20.05,.500,.500,.286,.000,6.0,22.4,13.3,0.0,0.0,0.0,12.5,17.8,95,121
2018-01-02,Dillon Brooks,MEM,LAC,R,17.55,.917,.917,.667,.000,0.0,8.5,3.8,10.1,0.0,0.0,0.0,15.3,182,122
2018-01-02,James Ennis,MEM,LAC,R,28.0,.333,.333,.333,.000,0.0,10.7,4.8,5.0,0.0,0.0,0.0,9.6,81,122
2018-01-02,Mario Chalmers,MEM,LAC,R,25.35,.670,.611,.444,.556,0.0,17.8,7.9,0.0,2.0,0.0,15.2,23.2,114,117
2018-01-02,Jarell Martin,MEM,LAC,R,19.816666666666666,.667,.667,.333,.000,12.1,30.3,20.2,8.6,5.0,0.0,14.3,15.8,126,110
2018-01-02,Wayne Selden,MEM,LAC,R,13.666666666666666,.732,.750,.375,.250,17.6,22.0,19.5,17.2,0.0,0.0,0.0,29.0,153,122
2018-01-02,Deyonta Davis,MEM,LAC,R,9.383333333333333,.667,.667,.000,.000,0.0,0.0,0.0,0.0,0.0,10.7,25.0,19.0,92,114
2018-01-02,Brandan Wright,MEM,LAC,R,8.45,.333,.333,.000,.000,0.0,17.8,7.9,17.6,0.0,0.0,25.0,21.1,64,122
2018-01-02,Kobi Simmons,MEM,LAC,R,2.7,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0,123
2018-01-02,Team Totals,MEM,LAC,R,240.0,.561,.532,.329,.418,25.0,87.5,52.8,47.4,10.3,4.2,13.0,100.0,108.6,116.9
2018-01-02,Blake Griffin,LAC,MEM,H,35.93333333333333,.543,.528,.222,.167,0.0,20.0,11.1,39.6,0.0,0.0,9.4,27.5,113,111
2018-01-02,Milos Teodosic,LAC,MEM,H,33.833333333333336,.547,.500,.727,.182,4.4,14.2,9.9,25.5,0.0,2.7,29.6,23.1,93,110
2018-01-02,DeAndre Jordan,LAC,MEM,H,33.766666666666666,.833,.800,.000,1.000,8.9,24.9,17.8,4.3,0.0,0.0,21.7,12.6,138,110
2018-01-02,C.J. Williams,LAC,MEM,H,29.066666666666666,.827,.850,.400,.200,0.0,8.3,4.6,0.0,3.4,0.0,21.6,22.1,111,106
2018-01-02,Wesley Johnson,LAC,MEM,H,15.9,.500,.500,.000,.000,0.0,22.6,12.6,0.0,0.0,0.0,0.0,5.8,97,109
2018-01-02,Lou Williams,LAC,MEM,H,35.61666666666667,.764,.600,.400,1.000,4.2,3.4,3.7,28.7,0.0,0.0,18.8,34.6,133,115
2018-01-02,Jawun Evans,LAC,MEM,H,13.866666666666667,1.000,1.000,.000,.000,0.0,17.3,9.6,10.8,0.0,0.0,33.3,10.0,126,109
2018-01-02,Sam Dekker,LAC,MEM,H,12.566666666666666,.630,.667,.000,1.333,0.0,19.1,10.6,0.0,4.0,0.0,0.0,17.5,125,103
2018-01-02,Sindarius Thornwell,LAC,MEM,H,12.45,.000,.000,1.000,.000,0.0,19.3,10.7,9.9,4.0,14.5,0.0,3.7,57,93
2018-01-02,Willie Reed,LAC,MEM,H,11.833333333333334,.667,.667,.000,.000,0.0,10.1,5.6,0.0,4.2,0.0,0.0,11.7,126,105
2018-01-02,Montrezl Harrell,LAC,MEM,H,5.166666666666667,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.9,0,116
2018-01-02,Team Totals,LAC,MEM,H,240.0,.668,.613,.324,.437,12.5,75.0,47.2,59.0,5.2,5.7,18.3,100.0,116.9,108.6
2018-01-02,LaMarcus Aldridge,SAS,NYK,R,37.0,.529,.457,.087,.435,5.0,10.8,7.8,14.4,1.4,2.0,0.0,33.9,119,102
2018-01-02,Kawhi Leonard,SAS,NYK,R,30.533333333333335,.542,.475,.400,.350,6.0,19.7,12.6,34.1,6.9,0.0,11.5,39.1,108,89
2018-01-02,Pau Gasol,SAS,NYK,R,26.516666666666666,.439,.278,.333,.889,13.9,15.1,14.5,6.6,0.0,2.8,7.4,23.3,106,103
2018-01-02,Tony Parker,SAS,NYK,R,24.416666666666668,.510,.400,.400,.400,0.0,16.4,7.9,21.8,0.0,0.0,25.4,14.8,92,105
2018-01-02,Danny Green,SAS,NYK,R,14.166666666666666,.000,.000,1.000,.000,0.0,14.1,6.8,21.9,3.7,0.0,0.0,3.2,84,98
2018-01-02,Kyle Anderson,SAS,NYK,R,27.933333333333334,.129,.000,.000,.667,3.3,17.9,10.3,11.1,1.9,2.6,20.5,8.0,55,98
2018-01-02,Manu Ginobili,SAS,NYK,R,23.666666666666668,.872,.833,.500,.333,0.0,16.9,8.1,17.7,2.2,0.0,12.7,15.2,152,100
2018-01-02,Patty Mills,SAS,NYK,R,22.4,.581,.500,.667,.333,0.0,0.0,0.0,7.4,2.3,0.0,0.0,7.0,134,106
2018-01-02,Davis Bertans,SAS,NYK,R,17.816666666666666,.727,.667,.833,.333,10.4,11.2,10.8,0.0,0.0,0.0,0.0,17.7,157,106
2018-01-02,Dejounte Murray,SAS,NYK,R,13.583333333333334,.200,.200,.000,.000,20.4,36.8,28.3,12.9,7.7,10.9,0.0,16.8,87,73
2018-01-02,Bryn Forbes,SAS,NYK,R,1.6666666666666665,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,0,111
2018-01-02,Brandon Paul,SAS,NYK,R,0.3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,111
2018-01-02,Team Totals,SAS,NYK,R,240.0,.516,.439,.329,.415,26.9,75.0,50.0,58.1,12.0,7.7,7.6,100.0,109.2,99.3
2018-01-02,Courtney Lee,NYK,SAS,H,36.35,.421,.400,.467,.067,0.0,12.7,6.6,23.3,1.4,4.8,16.3,22.4,83,108
2018-01-02,Kristaps Porzingis,NYK,SAS,H,35.6,.313,.263,.053,.211,11.2,13.0,12.1,4.8,0.0,4.9,16.2,30.7,66,111
2018-01-02,Jarrett Jack,NYK,SAS,H,32.68333333333333,.410,.300,.200,.500,0.0,11.3,5.9,24.0,3.2,0.0,7.6,17.8,97,108
2018-01-02,Lance Thomas,NYK,SAS,H,23.133333333333333,.929,.929,.714,.000,4.3,4.0,4.1,16.9,0.0,0.0,0.0,13.3,183,119
2018-01-02,Enes Kanter,NYK,SAS,H,17.433333333333334,.857,.857,.000,.000,11.5,21.2,16.5,14.9,0.0,0.0,12.5,20.2,144,110
2018-01-02,Michael Beasley,NYK,SAS,H,26.45,.610,.577,.154,.308,7.6,24.4,16.3,16.3,0.0,3.3,6.3,26.3,122,107
2018-01-02,Doug McDermott,NYK,SAS,H,21.05,.515,.333,.667,.667,4.8,8.8,6.8,13.9,0.0,0.0,34.0,12.3,88,117
2018-01-02,Frank Ntilikina,NYK,SAS,H,15.616666666666667,.375,.375,.500,.000,0.0,11.8,6.1,9.6,0.0,0.0,33.3,16.9,56,115
2018-01-02,Kyle O'Quinn,NYK,SAS,H,14.416666666666666,.250,.250,.000,.000,13.9,25.6,20.0,21.0,7.3,12.1,0.0,12.2,94,84
2018-01-02,Ramon Sessions,NYK,SAS,H,8.55,.500,.500,.000,.000,0.0,21.6,11.2,0.0,0.0,0.0,0.0,10.3,102,110
2018-01-02,Willy Hernangomez,NYK,SAS,H,4.016666666666667,.266,.000,.000,2.000,0.0,23.0,12.0,0.0,0.0,0.0,0.0,20.6,62,109
2018-01-02,Damyean Dotson,NYK,SAS,H,2.5166666666666666,.000,.000,1.000,.000,0.0,36.7,19.1,0.0,0.0,0.0,0.0,17.5,0,102
2018-01-02,Joakim Noah,NYK,SAS,H,2.183333333333333,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0,121
2018-01-02,Team Totals,NYK,SAS,H,240.0,.479,.443,.253,.207,25.0,73.1,50.0,60.0,5.5,12.7,12.9,100.0,99.3,109.2
2018-01-02,Dennis Schroder,ATL,PHO,R,34.85,.509,.441,.294,.353,2.6,4.1,3.2,26.1,1.4,0.0,20.3,29.8,96,114
2018-01-02,Ersan Ilyasova,ATL,PHO,R,33.516666666666666,.610,.567,.467,.333,8.1,25.3,14.8,0.0,1.5,0.0,5.5,22.9,128,109
2018-01-02,Taurean Waller-Prince,ATL,PHO,R,32.86666666666667,.286,.179,.500,.286,0.0,17.2,6.7,8.8,1.5,2.7,6.0,21.5,72,109
2018-01-02,Kent Bazemore,ATL,PHO,R,29.25,1.126,1.125,.625,.250,0.0,14.5,5.7,26.8,6.9,0.0,36.0,20.0,132,99
2018-01-02,Miles Plumlee,ATL,PHO,R,27.166666666666668,.510,.600,.000,.400,13.3,15.6,14.2,5.8,0.0,3.2,25.4,12.2,95,112
2018-01-02,Marco Belinelli,ATL,PHO,R,20.916666666666668,.699,.682,.273,.091,4.3,6.7,5.3,0.0,2.4,0.0,0.0,23.0,146,111
2018-01-02,John Collins,ATL,PHO,R,20.216666666666665,.387,.167,.000,.667,17.9,7.0,13.6,14.1,5.0,4.3,0.0,16.2,122,103
2018-01-02,Tyler Cavanaugh,ATL,PHO,R,14.483333333333333,.200,.200,.600,.000,25.0,29.2,26.7,0.0,3.5,0.0,16.7,17.4,71,104
2018-01-02,Malcolm Delaney,ATL,PHO,R,13.583333333333334,.145,.000,.333,.333,0.0,0.0,0.0,29.4,0.0,0.0,22.5,13.8,61,117
2018-01-02,Isaiah Taylor,ATL,PHO,R,13.15,.333,.333,.000,.000,0.0,10.7,4.2,11.3,0.0,0.0,0.0,9.6,92,115
2018-01-02,Team Totals,ATL,PHO,R,240.0,.526,.471,.356,.287,32.1,67.6,46.0,50.0,11.5,5.5,14.0,100.0,108.0,109.0
2018-01-02,Devin Booker,PHO,ATL,H,41.78333333333333,.720,.588,.176,.882,0.0,10.8,6.6,28.1,3.6,0.0,25.3,33.0,118,105
2018-01-02,T.J. Warren,PHO,ATL,H,38.36666666666667,.738,.738,.095,.000,7.4,7.1,7.2,12.4,0.0,2.2,8.7,26.2,137,114
2018-01-02,Marquese Chriss,PHO,ATL,H,33.86666666666667,.618,.625,.583,.333,8.3,24.1,17.9,13.9,0.0,5.1,12.7,20.3,120,103
2018-01-02,Tyson Chandler,PHO,ATL,H,25.066666666666666,.347,.333,.000,1.000,22.5,21.7,22.0,5.2,0.0,3.4,0.0,8.3,110,105
2018-01-02,Tyler Ulis,PHO,ATL,H,24.016666666666666,.400,.400,.000,.000,5.9,11.3,9.2,28.5,4.2,0.0,37.5,14.6,83,103
2018-01-02,Alex Len,PHO,ATL,H,22.316666666666666,.776,.833,.000,.167,6.3,12.2,9.9,0.0,4.5,0.0,13.4,14.6,126,102
2018-01-02,Troy Daniels,PHO,ATL,H,20.7,.342,.250,.833,.500,0.0,8.8,5.3,0.0,0.0,0.0,12.0,17.6,71,114
2018-01-02,Isaiah Canaan,PHO,ATL,H,19.75,.000,.000,.500,.000,7.1,13.8,11.2,37.4,0.0,0.0,20.0,11.1,75,111
2018-01-02,Dragan Bender,PHO,ATL,H,14.133333333333333,.000,.000,1.000,.000,0.0,12.8,7.8,0.0,0.0,0.0,50.0,18.5,0,112
2018-01-02,Team Totals,PHO,ATL,H,240.0,.588,.552,.286,.338,32.4,67.9,54.0,61.5,7.3,7.1,19.2,100.0,109.0,108.0
2018-01-02,Nicolas Batum,CHO,SAC,R,30.6,.788,.792,.417,.250,0.0,15.3,8.1,16.3,0.0,0.0,7.0,22.5,150,123
2018-01-02,Kemba Walker,CHO,SAC,R,29.75,.487,.409,.455,.273,4.5,11.8,8.4,36.2,3.5,0.0,0.0,19.9,136,116
2018-01-02,Dwight Howard,CHO,SAC,R,29.116666666666667,.658,.692,.000,.385,9.2,24.1,17.1,0.0,1.8,2.4,0.0,25.1,135,114
2018-01-02,Michael Kidd-Gilchrist,CHO,SAC,R,20.666666666666668,.714,.714,.000,.000,6.5,11.3,9.0,5.9,0.0,0.0,0.0,16.3,150,124
2018-01-02,Marvin Williams,CHO,SAC,R,19.266666666666666,.850,.800,.600,.400,0.0,6.1,3.2,0.0,0.0,3.6,0.0,14.7,167,124
2018-01-02,Frank Kaminsky,CHO,SAC,R,24.65,.676,.625,.375,.250,0.0,4.7,2.5,13.5,0.0,0.0,18.4,21.2,118,127
2018-01-02,Jeremy Lamb,CHO,SAC,R,23.25,.699,.682,.455,.091,0.0,5.0,2.7,26.7,6.7,0.0,0.0,23.6,151,112
2018-01-02,Johnny O'Bryant,CHO,SAC,R,18.883333333333333,.889,.889,.444,.000,7.1,6.2,6.6,7.7,0.0,0.0,0.0,22.9,176,126
2018-01-02,Treveon Graham,CHO,SAC,R,16.3,.583,.583,.500,.000,0.0,14.4,7.6,0.0,3.2,0.0,0.0,17.7,113,116
2018-01-02,Michael Carter-Williams,CHO,SAC,R,16.216666666666665,.694,.500,.500,1.000,0.0,21.7,11.5,6.2,0.0,4.2,0.0,8.5,156,118
2018-01-02,Malik Monk,CHO,SAC,R,5.183333333333334,.500,.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,97,128
2018-01-02,Dwayne Bacon,CHO,SAC,R,4.083333333333333,.000,.000,.000,.000,0.0,28.7,15.3,0.0,0.0,0.0,0.0,23.5,0,118
2018-01-02,Julyan Stone,CHO,SAC,R,2.033333333333333,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,127
2018-01-02,Team Totals,CHO,SAC,R,240.0,.676,.657,.360,.202,13.9,61.0,39.0,49.0,7.6,4.3,3.0,100.0,141.5,119.9
2018-01-02,De'Aaron Fox,SAC,CHO,H,32.81666666666667,.548,.458,.333,.667,3.6,8.1,5.7,15.5,1.6,0.0,16.2,24.6,112,140
2018-01-02,Skal Labissiere,SAC,CHO,H,28.35,.555,.500,.000,.214,28.9,37.6,33.0,0.0,0.0,0.0,11.5,26.7,122,141
2018-01-02,George Hill,SAC,CHO,H,28.233333333333334,.786,.786,.429,.000,0.0,4.7,2.2,8.9,0.0,3.0,36.4,17.0,99,141
2018-01-02,Zach Randolph,SAC,CHO,H,25.133333333333333,.636,.611,.167,.111,18.6,31.8,24.8,0.0,0.0,0.0,5.0,34.5,135,141
2018-01-02,Garrett Temple,SAC,CHO,H,22.066666666666666,.500,.500,.400,.000,0.0,0.0,0.0,21.4,0.0,0.0,0.0,9.9,143,144
2018-01-02,Buddy Hield,SAC,CHO,H,24.55,.750,.750,.750,.000,0.0,10.9,5.1,9.5,0.0,0.0,20.0,8.9,134,143
2018-01-02,Bogdan Bogdanovic,SAC,CHO,H,23.633333333333333,.652,.625,.250,.125,0.0,11.3,5.3,29.1,0.0,0.0,19.2,19.3,125,143
2018-01-02,Willie Cauley-Stein,SAC,CHO,H,22.733333333333334,.457,.429,.000,.571,10.3,35.2,21.9,21.8,0.0,3.7,18.6,20.7,104,137
2018-01-02,Kosta Koufos,SAC,CHO,H,13.066666666666666,.833,.833,.000,.000,9.0,10.2,9.5,0.0,0.0,0.0,0.0,20.1,172,143
2018-01-02,Georgios Papagiannis,SAC,CHO,H,6.716666666666667,.333,.333,.000,.000,0.0,19.9,9.3,0.0,0.0,0.0,0.0,19.5,83,142
2018-01-02,Malachi Richardson,SAC,CHO,H,6.35,.000,.000,.000,.000,18.4,21.0,19.6,0.0,0.0,0.0,0.0,6.9,69,142
2018-01-02,Justin Jackson,SAC,CHO,H,6.35,.000,.000,.000,.000,0.0,21.0,9.8,16.8,0.0,0.0,0.0,13.8,39,142
2018-01-02,Team Totals,SAC,CHO,H,240.0,.585,.557,.195,.207,39.0,86.1,61.0,48.9,1.1,3.5,13.6,100.0,119.9,141.5
2018-01-03,LeBron James,CLE,BOS,R,32.7,.582,.533,.133,.200,0.0,21.4,10.3,45.7,1.5,2.6,19.7,26.9,101,100
2018-01-03,Jae Crowder,CLE,BOS,R,27.933333333333334,.233,.167,.500,.167,3.3,28.6,15.5,12.5,0.0,0.0,7.2,21.5,57,103
2018-01-03,J.R. Smith,CLE,BOS,R,20.783333333333335,.833,.833,.500,.000,0.0,14.4,6.9,10.6,2.3,0.0,14.3,14.6,132,102
2018-01-03,Kevin Love,CLE,BOS,R,20.533333333333335,.091,.091,.364,.000,4.5,19.5,11.7,16.3,0.0,8.3,8.3,25.3,31,99
2018-01-03,Jose Calderon,CLE,BOS,R,18.616666666666667,.676,.625,.750,.250,9.9,0.0,5.2,0.0,2.6,0.0,18.4,12.6,117,104
2018-01-03,Tristan Thompson,CLE,BOS,R,29.433333333333334,.740,.600,.000,.800,9.4,27.2,17.9,12.5,0.0,2.9,22.8,12.9,128,101
